imageName,cameraSN,cameraID,POSIXTime,i,j,k,x,y,z,roiFFTEnergy,rouFFTEnergy,imageMean,referenceBeamIntensity,objectBeamIntensity,ch2Mean,ch3Mean,ch0Std,ch1Std,ch2Std,ch3Std
hologramImage22462,0009080805D00933,camera206,108652390,36,21,9,27.2,14.7,18.1,1.60602e+07,2.05406e+06,202.319,3.40116,1.2491,5.65869,1.03997,0.195472,0.126239,0.125145,0.12551
hologramImage22463,0009080805D00933,camera206,108654011,37,21,9,27.9,14.7,18.1,1.66379e+07,2.04624e+06,201.398,3.40545,1.24942,5.66106,1.04015,0.195748,0.126341,0.12664,0.125615
hologramImage22464,0009080805D00933,camera206,108655619,38,21,9,28.6,14.7,18.1,1.78607e+07,2.05995e+06,201.984,3.3722,1.2496,5.64549,1.04025,0.194231,0.126382,0.125947,0.125587
hologramImage22465,0009080805D00933,camera206,108657246,39,21,9,29.3,14.7,18.1,1.78876e+07,2.06748e+06,202.15,3.39769,1.24951,5.65447,1.04002,0.19521,0.126313,0.125236,0.12556
hologramImage22466,0009080805D00933,camera206,108658870,40,21,9,30,14.7,18.1,1.8902e+07,2.05819e+06,202.168,3.40577,1.24963,5.65642,1.03999,0.196676,0.126422,0.125314,0.125691
hologramImage22467,0009080805D00933,camera206,108660519,41,21,9,30.7,14.7,18.1,1.84491e+07,2.05279e+06,201.739,3.40069,1.24957,5.64849,1.03987,0.196079,0.126254,0.124911,0.125562
hologramImage22468,0009080805D00933,camera206,108662122,42,21,9,31.4,14.7,18.1,1.83499e+07,2.05717e+06,202.042,3.37901,1.24964,5.65324,1.03988,0.195146,0.1265,0.126124,0.125783
hologramImage22469,0009080805D00933,camera206,108663739,43,21,9,32.1,14.7,18.1,1.73565e+07,2.05621e+06,202.539,3.39687,1.24971,5.63681,1.03979,0.196058,0.126254,0.125621,0.125508
hologramImage22470,0009080805D00933,camera206,108665347,44,21,9,32.8,14.7,18.1,1.72006e+07,2.06253e+06,202.49,3.40804,1.24991,5.67056,1.03977,0.196151,0.126287,0.125632,0.12557
hologramImage22471,0009080805D00933,camera206,108666957,45,21,9,33.5,14.7,18.1,1.67164e+07,2.0575e+06,201.975,3.41002,1.25024,5.6586,1.04003,0.196401,0.126397,0.125943,0.125604
hologramImage22472,0009080805D00933,camera206,108668562,46,21,9,34.2,14.7,18.1,1.66558e+07,2.06011e+06,201.757,3.3972,1.25012,5.65036,1.03977,0.196293,0.126138,0.125983,0.125382
hologramImage22473,0009080805D00933,camera206,108670178,47,21,9,34.9,14.7,18.1,1.68639e+07,2.07587e+06,202.542,3.39212,1.25038,5.62205,1.03996,0.194787,0.126233,0.124696,0.125501
hologramImage22474,0009080805D00933,camera206,108671796,48,21,9,35.6,14.7,18.1,1.66976e+07,2.05884e+06,201.366,3.41733,1.25002,5.61846,1.03945,0.197096,0.126369,0.125704,0.125651
hologramImage22475,0009080805D00933,camera206,108673411,49,21,9,36.3,14.7,18.1,1.6442e+07,2.0708e+06,201.53,3.38346,1.25075,5.59339,1.04004,0.195183,0.126376,0.125226,0.125666
hologramImage22476,0009080805D00933,camera206,108675029,50,21,9,37,14.7,18.1,1.4967e+07,2.08532e+06,201.982,3.37427,1.25073,5.639,1.03996,0.19465,0.126449,0.125727,0.125671
hologramImage22477,0009080805D00933,camera206,108676641,51,21,9,37.7,14.7,18.1,1.29881e+07,2.07213e+06,201.793,3.39176,1.25091,5.64489,1.04003,0.195618,0.126334,0.125232,0.125597
hologramImage22478,0009080805D00933,camera206,108678252,52,21,9,38.4,14.7,18.1,1.20725e+07,2.08924e+06,202.005,3.3851,1.2509,5.64455,1.03995,0.195241,0.1263,0.125915,0.125576
hologramImage22479,0009080805D00933,camera206,108679867,53,21,9,39.1,14.7,18.1,1.13809e+07,2.09485e+06,201.97,3.38995,1.25125,5.63521,1.04019,0.195724,0.126215,0.125125,0.125488
hologramImage22480,0009080805D00933,camera206,108681482,54,21,9,39.8,14.7,18.1,1.02987e+07,2.10289e+06,202.658,3.39105,1.25108,5.64696,1.03991,0.195673,0.126314,0.126382,0.125569
hologramImage22481,0009080805D00933,camera206,108683077,55,21,9,40.5,14.7,18.1,9.22926e+06,2.09045e+06,202.546,3.4118,1.25143,5.66287,1.03993,0.192152,0.126093,0.126637,0.125551
hologramImage22482,0009080805D00933,camera206,108684696,56,21,9,41.2,14.7,18.1,7.82883e+06,2.08917e+06,202.629,3.4071,1.25148,5.65447,1.04002,0.196311,0.12627,0.124987,0.125499
hologramImage22483,0009080805D00933,camera206,108686302,57,21,9,41.9,14.7,18.1,6.98077e+06,2.09496e+06,203.067,3.40791,1.25136,5.66606,1.03975,0.194128,0.126176,0.1253,0.125515
hologramImage22484,0009080805D00933,camera206,108687926,58,21,9,42.6,14.7,18.1,6.33843e+06,2.08061e+06,202.35,3.42074,1.25195,5.68875,1.04018,0.193796,0.126073,0.12607,0.12546
hologramImage22485,0009080805D00933,camera206,108689536,59,21,9,43.3,14.7,18.1,5.72065e+06,2.10049e+06,203.539,3.39955,1.25163,5.66286,1.03986,0.195406,0.126243,0.12568,0.125518
hologramImage22486,0009080805D00933,camera206,108691152,60,21,9,44,14.7,18.1,5.48813e+06,2.09731e+06,202.9,3.43365,1.25177,5.7003,1.03971,0.19319,0.126001,0.126397,0.125481
hologramImage22487,0009080805D00933,camera206,108692785,61,21,9,44.7,14.7,18.1,5.17783e+06,2.10753e+06,202.542,3.41088,1.25207,5.68027,1.04003,0.196639,0.126186,0.126675,0.125409
hologramImage22488,0009080805D00933,camera206,108694400,62,21,9,45.4,14.7,18.1,4.86031e+06,2.08814e+06,202.768,3.40423,1.25185,5.64665,1.03978,0.19576,0.126271,0.125856,0.125491
hologramImage22489,0009080805D00933,camera206,108696021,63,21,9,46.1,14.7,18.1,4.59209e+06,2.09942e+06,202.918,3.40934,1.25221,5.66796,1.04006,0.196685,0.126317,0.126269,0.125593
hologramImage22490,0009080805D00933,camera206,108697648,64,21,9,46.8,14.7,18.1,4.42375e+06,2.09088e+06,201.484,3.41307,1.25205,5.67469,1.03978,0.197383,0.126276,0.125929,0.125537
hologramImage22491,0009080805D00933,camera206,108708686,0,22,9,2,15.4,18.1,8.02971e+06,2.06349e+06,202.091,3.38294,1.25199,5.60781,1.03961,0.195316,0.12628,0.12566,0.125512
hologramImage22492,0009080805D00933,camera206,108710270,1,22,9,2.7,15.4,18.1,8.27754e+06,2.08198e+06,201.351,3.40448,1.23735,5.62706,1.03909,0.190792,0.125783,0.124874,0.125225
hologramImage22493,0009080805D00933,camera206,108711890,2,22,9,3.4,15.4,18.1,9.08303e+06,2.07019e+06,201.372,3.37272,1.23921,5.60629,1.03993,0.195092,0.12628,0.124504,0.125584
hologramImage22494,0009080805D00933,camera206,108713496,3,22,9,4.1,15.4,18.1,1.08608e+07,2.07328e+06,201.884,3.37951,1.24025,5.61724,1.04005,0.195662,0.126303,0.127836,0.12562
hologramImage22495,0009080805D00933,camera206,108715116,4,22,9,4.8,15.4,18.1,1.19407e+07,2.06943e+06,201.931,3.39624,1.24063,5.62352,1.03966,0.19543,0.126334,0.124822,0.125582
hologramImage22496,0009080805D00933,camera206,108716739,5,22,9,5.5,15.4,18.1,1.21009e+07,2.0855e+06,202.342,3.39465,1.24158,5.62225,1.03989,0.195877,0.126293,0.124659,0.125554
hologramImage22497,0009080805D00933,camera206,108718351,6,22,9,6.2,15.4,18.1,1.30898e+07,2.06688e+06,201.303,3.39898,1.24229,5.64119,1.03999,0.195292,0.126213,0.125836,0.125502
hologramImage22498,0009080805D00933,camera206,108719986,7,22,9,6.9,15.4,18.1,1.40296e+07,2.07934e+06,202.409,3.37041,1.2428,5.61399,1.04017,0.195235,0.126404,0.125728,0.12567
hologramImage22499,0009080805D00933,camera206,108721596,8,22,9,7.6,15.4,18.1,1.43835e+07,2.07497e+06,202.101,3.40719,1.24307,5.65388,1.03995,0.19561,0.126355,0.12566,0.125672
hologramImage22500,0009080805D00933,camera206,108723215,9,22,9,8.3,15.4,18.1,1.4869e+07,2.0828e+06,202.935,3.39381,1.24367,5.6442,1.04012,0.195995,0.126235,0.12531,0.12552
hologramImage22501,0009080805D00933,camera206,108724830,10,22,9,9,15.4,18.1,1.58902e+07,2.07472e+06,202.224,3.41458,1.24387,5.68765,1.03998,0.195967,0.126381,0.125112,0.125679
hologramImage22502,0009080805D00933,camera206,108726450,11,22,9,9.7,15.4,18.1,1.6468e+07,2.08206e+06,203.026,3.39588,1.24415,5.6516,1.03994,0.195897,0.126352,0.125003,0.125564
hologramImage22503,0009080805D00933,camera206,108728053,12,22,9,10.4,15.4,18.1,1.75884e+07,2.08632e+06,202.553,3.41738,1.24432,5.66923,1.03973,0.195966,0.12608,0.126058,0.12538
hologramImage22504,0009080805D00933,camera206,108729672,13,22,9,11.1,15.4,18.1,1.90672e+07,2.07573e+06,202.434,3.40408,1.24468,5.65856,1.03984,0.196065,0.126335,0.125703,0.125609
hologramImage22505,0009080805D00933,camera206,108731271,14,22,9,11.8,15.4,18.1,2.00043e+07,2.07373e+06,202.052,3.40311,1.24551,5.6635,1.04041,0.196237,0.12632,0.125659,0.125597
hologramImage22506,0009080805D00933,camera206,108732890,15,22,9,12.5,15.4,18.1,2.04292e+07,2.07983e+06,202.029,3.39636,1.2452,5.63042,1.03976,0.195328,0.126296,0.126112,0.125558
hologramImage22507,0009080805D00933,camera206,108734489,16,22,9,13.2,15.4,18.1,1.98421e+07,2.08288e+06,202.373,3.39322,1.2462,5.6443,1.04056,0.195719,0.126332,0.125544,0.125573
hologramImage22508,0009080805D00933,camera206,108736112,17,22,9,13.9,15.4,18.1,1.84199e+07,2.06493e+06,202.235,3.40299,1.24579,5.6483,1.03996,0.19569,0.126126,0.124789,0.125429
hologramImage22509,0009080805D00933,camera206,108737726,18,22,9,14.6,15.4,18.1,1.665e+07,2.06597e+06,202.294,3.40275,1.24621,5.6466,1.04014,0.196082,0.126362,0.125132,0.12563
hologramImage22510,0009080805D00933,camera206,108739348,19,22,9,15.3,15.4,18.1,1.46643e+07,2.076e+06,202.582,3.39562,1.24592,5.67269,1.03977,0.195426,0.126379,0.124715,0.125601
hologramImage22511,0009080805D00933,camera206,108740967,20,22,9,16,15.4,18.1,1.29299e+07,2.06113e+06,202.01,3.41715,1.24643,5.64992,1.03995,0.1954,0.12626,0.12681,0.125639
hologramImage22512,0009080805D00933,camera206,108742596,21,22,9,16.7,15.4,18.1,1.151e+07,2.06493e+06,202.361,3.39906,1.24663,5.63077,1.04001,0.195371,0.126347,0.125969,0.125604
hologramImage22513,0009080805D00933,camera206,108744225,22,22,9,17.4,15.4,18.1,1.04845e+07,2.05785e+06,201.975,3.39914,1.24672,5.6557,1.03994,0.195987,0.126384,0.125294,0.125679
hologramImage22514,0009080805D00933,camera206,108745836,23,22,9,18.1,15.4,18.1,1.1077e+07,2.06764e+06,202.054,3.38519,1.24711,5.61838,1.04025,0.195101,0.1263,0.125981,0.12556
hologramImage22515,0009080805D00933,camera206,108747458,24,22,9,18.8,15.4,18.1,1.20703e+07,2.06221e+06,202.006,3.38554,1.24711,5.63636,1.04009,0.195703,0.126462,0.124924,0.125725
hologramImage22516,0009080805D00933,camera206,108749080,25,22,9,19.5,15.4,18.1,1.32345e+07,2.04734e+06,202.249,3.38611,1.24741,5.63322,1.04017,0.195357,0.126439,0.12632,0.125678
hologramImage22517,0009080805D00933,camera206,108750698,26,22,9,20.2,15.4,18.1,1.51137e+07,2.05979e+06,201.985,3.39881,1.24749,5.64383,1.04003,0.196137,0.126284,0.125485,0.125577
hologramImage22518,0009080805D00933,camera206,108752293,27,22,9,20.9,15.4,18.1,1.62107e+07,2.05561e+06,201.927,3.3946,1.24748,5.64674,1.03988,0.195766,0.126221,0.126173,0.125488
hologramImage22519,0009080805D00933,camera206,108753912,28,22,9,21.6,15.4,18.1,1.7203e+07,2.06588e+06,202.496,3.39335,1.24798,5.64927,1.04004,0.191316,0.126164,0.125483,0.125618
hologramImage22520,0009080805D00933,camera206,108755518,29,22,9,22.3,15.4,18.1,1.7295e+07,2.06699e+06,203.252,3.40513,1.24793,5.65068,1.03983,0.192729,0.126072,0.124909,0.125477
hologramImage22521,0009080805D00933,camera206,108757140,30,22,9,23,15.4,18.1,1.70862e+07,2.07167e+06,203.197,3.42923,1.24849,5.69294,1.04025,0.196419,0.126244,0.126596,0.125515
hologramImage22522,0009080805D00933,camera206,108758762,31,22,9,23.7,15.4,18.1,1.74378e+07,2.06419e+06,202.839,3.42554,1.24829,5.69881,1.03985,0.196307,0.126235,0.125599,0.125521
hologramImage22523,0009080805D00933,camera206,108760378,32,22,9,24.4,15.4,18.1,1.69199e+07,2.04115e+06,201.446,3.42088,1.24853,5.67589,1.03999,0.196791,0.126212,0.12568,0.125474
hologramImage22524,0009080805D00933,camera206,108761999,33,22,9,25.1,15.4,18.1,1.71103e+07,2.0521e+06,202.024,3.36877,1.24845,5.64808,1.03986,0.195528,0.126384,0.126131,0.125576
hologramImage22525,0009080805D00933,camera206,108763624,34,22,9,25.8,15.4,18.1,1.75251e+07,2.06467e+06,201.532,3.41934,1.24855,5.59494,1.0397,0.196604,0.126252,0.125342,0.125451
hologramImage22526,0009080805D00933,camera206,108765249,35,22,9,26.5,15.4,18.1,1.85566e+07,2.05858e+06,202.169,3.38399,1.24872,5.61645,1.0399,0.195206,0.126383,0.124458,0.125636
hologramImage22527,0009080805D00933,camera206,108766864,36,22,9,27.2,15.4,18.1,1.89494e+07,2.07195e+06,202.193,3.40579,1.24893,5.63841,1.03987,0.196547,0.12624,0.125019,0.125531
hologramImage22528,0009080805D00933,camera206,108768479,37,22,9,27.9,15.4,18.1,1.96372e+07,2.07537e+06,202.443,3.40381,1.24916,5.63148,1.03997,0.195584,0.126207,0.12577,0.125488
hologramImage22529,0009080805D00933,camera206,108770065,38,22,9,28.6,15.4,18.1,1.96377e+07,2.07642e+06,202.359,3.42636,1.24871,5.60344,1.03933,0.197407,0.126299,0.126856,0.125644
hologramImage22530,0009080805D00933,camera206,108771688,39,22,9,29.3,15.4,18.1,1.92798e+07,2.08358e+06,203.368,3.4202,1.24964,5.60214,1.03994,0.194965,0.125906,0.124654,0.125328
hologramImage22531,0009080805D00933,camera206,108773271,40,22,9,30,15.4,18.1,1.85221e+07,2.07985e+06,202.018,3.44892,1.24958,5.6463,1.03973,0.196694,0.126157,0.125036,0.125448
hologramImage22532,0009080805D00933,camera206,108774893,41,22,9,30.7,15.4,18.1,1.85468e+07,2.05956e+06,201.867,3.40044,1.25001,5.64375,1.04,0.193128,0.126057,0.127301,0.125493
hologramImage22533,0009080805D00933,camera206,108776486,42,22,9,31.4,15.4,18.1,1.76999e+07,2.06186e+06,201.436,3.39977,1.24974,5.62346,1.03968,0.195236,0.126275,0.125213,0.125546
hologramImage22534,0009080805D00933,camera206,108778113,43,22,9,32.1,15.4,18.1,1.6752e+07,2.06353e+06,201.711,3.38273,1.25015,5.60024,1.03999,0.195414,0.126341,0.125962,0.125552
hologramImage22535,0009080805D00933,camera206,108779738,44,22,9,32.8,15.4,18.1,1.63856e+07,2.07716e+06,201.922,3.38814,1.2503,5.60974,1.04005,0.195696,0.12625,0.126358,0.125495
hologramImage22536,0009080805D00933,camera206,108781367,45,22,9,33.5,15.4,18.1,1.60065e+07,2.06673e+06,201.689,3.39119,1.25031,5.63669,1.03997,0.195467,0.126366,0.125235,0.125634
hologramImage22537,0009080805D00933,camera206,108782991,46,22,9,34.2,15.4,18.1,1.55583e+07,2.07077e+06,201.854,3.40229,1.25058,5.58629,1.04012,0.196374,0.126399,0.125695,0.125652
hologramImage22538,0009080805D00933,camera206,108784613,47,22,9,34.9,15.4,18.1,1.49439e+07,2.06967e+06,201.886,3.38627,1.25044,5.63111,1.03994,0.195526,0.126307,0.125641,0.125589
hologramImage22539,0009080805D00933,camera206,108786229,48,22,9,35.6,15.4,18.1,1.5156e+07,2.07653e+06,202.063,3.39312,1.2505,5.62563,1.03992,0.195382,0.126348,0.125585,0.125596
hologramImage22540,0009080805D00933,camera206,108787830,49,22,9,36.3,15.4,18.1,1.47571e+07,2.06764e+06,201.741,3.39801,1.25076,5.6399,1.04005,0.195611,0.126393,0.125386,0.125642
hologramImage22541,0009080805D00933,camera206,108789447,50,22,9,37,15.4,18.1,1.3353e+07,2.06457e+06,201.949,3.39113,1.25059,5.61664,1.03972,0.195457,0.126389,0.126092,0.125601
hologramImage22542,0009080805D00933,camera206,108791051,51,22,9,37.7,15.4,18.1,1.18968e+07,2.07409e+06,202.127,3.40126,1.25096,5.61118,1.03996,0.195728,0.126319,0.124689,0.125604
hologramImage22543,0009080805D00933,camera206,108792661,52,22,9,38.4,15.4,18.1,1.09754e+07,2.06968e+06,200.725,3.40175,1.25122,5.64636,1.04,0.190972,0.126072,0.125955,0.125546
hologramImage22544,0009080805D00933,camera206,108794256,53,22,9,39.1,15.4,18.1,1.01751e+07,2.08589e+06,202.296,3.36351,1.25128,5.59151,1.04009,0.191607,0.126282,0.125662,0.125691
hologramImage22545,0009080805D00933,camera206,108795878,54,22,9,39.8,15.4,18.1,9.24899e+06,2.07751e+06,201.657,3.40612,1.25118,5.64247,1.03988,0.196346,0.126325,0.125966,0.125553
hologramImage22546,0009080805D00933,camera206,108797480,55,22,9,40.5,15.4,18.1,8.52075e+06,2.07821e+06,201.867,3.37988,1.2516,5.64176,1.04014,0.191166,0.126193,0.125574,0.125628
hologramImage22547,0009080805D00933,camera206,108799102,56,22,9,41.2,15.4,18.1,7.6647e+06,2.08548e+06,201.706,3.3955,1.25156,5.62445,1.03993,0.191886,0.126052,0.126081,0.125507
hologramImage22548,0009080805D00933,camera206,108800725,57,22,9,41.9,15.4,18.1,7.011e+06,2.08753e+06,202.351,3.38769,1.25142,5.62226,1.03985,0.194741,0.126322,0.125135,0.125591
hologramImage22549,0009080805D00933,camera206,108802341,58,22,9,42.6,15.4,18.1,6.17095e+06,2.06888e+06,202.51,3.39736,1.25137,5.66734,1.03975,0.19484,0.126266,0.12446,0.125524
hologramImage22550,0009080805D00933,camera206,108803960,59,22,9,43.3,15.4,18.1,5.65178e+06,2.09032e+06,202.656,3.40751,1.25178,5.65406,1.03997,0.196315,0.126289,0.125982,0.125571
hologramImage22551,0009080805D00933,camera206,108805573,60,22,9,44,15.4,18.1,5.48196e+06,2.09968e+06,202.981,3.4021,1.25207,5.69121,1.0402,0.194594,0.126263,0.126688,0.125608
hologramImage22552,0009080805D00933,camera206,108807196,61,22,9,44.7,15.4,18.1,5.20802e+06,2.08881e+06,203.035,3.42125,1.25228,5.68833,1.04024,0.196076,0.126183,0.1248,0.125417
hologramImage22553,0009080805D00933,camera206,108808817,62,22,9,45.4,15.4,18.1,4.91631e+06,2.07998e+06,203.347,3.42303,1.25223,5.6973,1.04011,0.196958,0.126306,0.125603,0.125562
hologramImage22554,0009080805D00933,camera206,108810440,63,22,9,46.1,15.4,18.1,4.69514e+06,2.09859e+06,203.5,3.43419,1.25193,5.69097,1.03968,0.197338,0.126358,0.125842,0.12561
hologramImage22555,0009080805D00933,camera206,108812054,64,22,9,46.8,15.4,18.1,4.43205e+06,2.07488e+06,202.524,3.44547,1.25227,5.68786,1.03985,0.197818,0.126188,0.125333,0.125486
hologramImage22556,0009080805D00933,camera206,108823117,0,23,9,2,16.1,18.1,8.21337e+06,2.08566e+06,203.269,3.41363,1.25279,5.66688,1.04032,0.196334,0.126346,0.125594,0.125623
hologramImage22557,0009080805D00933,camera206,108824736,1,23,9,2.7,16.1,18.1,8.70682e+06,2.08399e+06,203.607,3.42936,1.23774,5.69331,1.03933,0.192804,0.125769,0.124963,0.125284
hologramImage22558,0009080805D00933,camera206,108826355,2,23,9,3.4,16.1,18.1,9.73458e+06,2.08546e+06,202.763,3.43502,1.23951,5.71029,1.04004,0.197348,0.126286,0.125449,0.125565
hologramImage22559,0009080805D00933,camera206,108827954,3,23,9,4.1,16.1,18.1,1.08975e+07,2.09112e+06,202.921,3.40911,1.24035,5.67777,1.04006,0.195777,0.126285,0.125597,0.125572
hologramImage22560,0009080805D00933,camera206,108829569,4,23,9,4.8,16.1,18.1,1.20507e+07,2.0701e+06,202.089,3.41887,1.24104,5.685,1.03986,0.196109,0.12638,0.125559,0.125712
hologramImage22561,0009080805D00933,camera206,108831189,5,23,9,5.5,16.1,18.1,1.24721e+07,2.07436e+06,202.653,3.39347,1.24207,5.65447,1.04022,0.195683,0.126242,0.12519,0.125511
hologramImage22562,0009080805D00933,camera206,108832810,6,23,9,6.2,16.1,18.1,1.28998e+07,2.06895e+06,202.64,3.40529,1.24244,5.67482,1.04003,0.195593,0.126315,0.12545,0.125544
hologramImage22563,0009080805D00933,camera206,108834425,7,23,9,6.9,16.1,18.1,1.36133e+07,2.06745e+06,202.55,3.40197,1.24284,5.67979,1.03988,0.194992,0.126245,0.125431,0.125521
hologramImage22564,0009080805D00933,camera206,108836052,8,23,9,7.6,16.1,18.1,1.43072e+07,2.07378e+06,202.033,3.40602,1.24369,5.67177,1.04025,0.192191,0.126184,0.125933,0.12565
hologramImage22565,0009080805D00933,camera206,108837659,9,23,9,8.3,16.1,18.1,1.46744e+07,2.07797e+06,202.35,3.38636,1.24378,5.64852,1.04007,0.195142,0.126332,0.125641,0.125598
hologramImage22566,0009080805D00933,camera206,108839252,10,23,9,9,16.1,18.1,1.52465e+07,2.08039e+06,202.672,3.40103,1.24397,5.6452,1.03987,0.195755,0.126295,0.125481,0.12556
hologramImage22567,0009080805D00933,camera206,108840869,11,23,9,9.7,16.1,18.1,1.67751e+07,2.07951e+06,202.489,3.40763,1.24419,5.66229,1.03973,0.195662,0.126375,0.125377,0.125617
hologramImage22568,0009080805D00933,camera206,108842473,12,23,9,10.4,16.1,18.1,1.76241e+07,2.07753e+06,202.223,3.40163,1.2447,5.67011,1.03999,0.195622,0.126239,0.126195,0.125543
hologramImage22569,0009080805D00933,camera206,108844100,13,23,9,11.1,16.1,18.1,1.91986e+07,2.06178e+06,202.526,3.39408,1.24488,5.65472,1.03986,0.195045,0.126407,0.125975,0.125702
hologramImage22570,0009080805D00933,camera206,108845704,14,23,9,11.8,16.1,18.1,2.03312e+07,2.06025e+06,202.164,3.40627,1.2452,5.66069,1.03989,0.195656,0.126388,0.12522,0.125643
hologramImage22571,0009080805D00933,camera206,108847327,15,23,9,12.5,16.1,18.1,2.0788e+07,2.06857e+06,201.535,3.40538,1.24543,5.65517,1.03994,0.195563,0.126327,0.125802,0.125594
hologramImage22572,0009080805D00933,camera206,108848946,16,23,9,13.2,16.1,18.1,2.02187e+07,2.06092e+06,202.004,3.38431,1.24568,5.60841,1.03994,0.191278,0.126194,0.125417,0.125561
hologramImage22573,0009080805D00933,camera206,108850560,17,23,9,13.9,16.1,18.1,1.93565e+07,2.07086e+06,202.059,3.39178,1.24596,5.64996,1.04008,0.195696,0.126206,0.125151,0.125449
hologramImage22574,0009080805D00933,camera206,108852181,18,23,9,14.6,16.1,18.1,1.78341e+07,2.05869e+06,200.837,3.39014,1.2458,5.63219,1.03978,0.194947,0.126346,0.125562,0.125624
hologramImage22575,0009080805D00933,camera206,108853792,19,23,9,15.3,16.1,18.1,1.62424e+07,2.06922e+06,200.987,3.36604,1.24574,5.57277,1.03962,0.194166,0.126335,0.124817,0.125563
hologramImage22576,0009080805D00933,camera206,108855413,20,23,9,16,16.1,18.1,1.49984e+07,2.05528e+06,201.265,3.36832,1.24656,5.60681,1.04028,0.196346,0.126222,0.129845,0.125451
hologramImage22577,0009080805D00933,camera206,108857026,21,23,9,16.7,16.1,18.1,1.37413e+07,2.06228e+06,201.919,3.39777,1.2465,5.56239,1.03983,0.191173,0.126069,0.126707,0.125531
hologramImage22578,0009080805D00933,camera206,108858645,22,23,9,17.4,16.1,18.1,1.27476e+07,2.06748e+06,202.993,3.39593,1.24628,5.60086,1.03947,0.194952,0.126288,0.125659,0.125586
